Dear Aunt Becky. *Thanks* for perpetuating white privilege in America. Thank you for helping just a little extra institutional racism into the mix.  #collegeadmissionsscandal #collegescam,3/12/2019
The real #collegeadmissionsscandal?  Tuition and fees.   Make college free.,3/12/2019
Does anybody think @realDonaldTrump got admitted to @Wharton school on merits of his grades?? #collegeadmissionsscandal,3/12/2019
"Beyond reprehensible. An insult to education. Every university seat that is BOUGHT is a seat a meritoriously deserving student, particularly one without means, is denied. Entitlement and wealth must never trump effort and talent. #CollegeAdmissionsScandal @CNN @MiamiHeraldpic.twitter.com/nUp7YEfCVe",3/12/2019
"This is what a USC graduate looks like who earned admission. (And, no, he doesnâ€™t play basketball) Proud sis. #AdmissionsScam #collegeadmissionsscandal pic.twitter.com/Lu5367lPU5",3/12/2019
Now we know exactly how WARNER got into @Harvard_Law #legallyblonde #collegeadmissionsscandal pic.twitter.com/ANT8EZiyZl,3/12/2019
"2/2...""And it shows how completely some people of means will exploit their advantage to perpetuate it for their children. So it's not surprising, but it's enraging and so very, very sad."" @FrankBruni author of ""Where You Go Isn't Who You'll Be."" #collegeadmissionsscandal",3/12/2019
"""Can we just stop pretending like this is a country built on merit,"" @AnaKasparian says on #tytlive, ""it's not. I don't know if it ever has been...""

#collegeadmissionsscandal https://twitter.com/TheYoungTurks/status/1105591543375642624Â â€_",3/12/2019
"""It's so sad, you are already three steps ahead with the wealth that you have, and you are taking opportunities from people who are underprivileged who work their butts off to try to get into the school."" @TheRealEve on the #collegeadmissionsscandal. pic.twitter.com/Jcrt8QnW2J",3/12/2019
"I had the honor and privilege of being denied entrance into Harvard, Yale and Princeton...all on my own. #collegeadmissionsscandal pic.twitter.com/RjtahCXJg7",3/12/2019
"You mean to tell me, that someone with a sixth-grade vocabulary could get into Penn, if their daddy paid enough money? What evidence do we have to substantiate this, .@realDonaldTrump? #collegeadmissionsscandal",3/12/2019
Is it too early to start casting the #collegeadmissionsscandal movie?,3/12/2019
"It's 1989. You're told that in 30 years, three out of four of these stars will have been criminally charged -- and one will be the U.S. President...facing possible criminal charges. How do you choose? 
#AuntBecky #AdmissionsScam #Hollywood $TV @Degganspic.twitter.com/cv9NcxvEIP",3/12/2019
"Infuriated that these parents stole seats from much more deserving students who worked hard & played by the rules.

And the â€œeducationâ€ù they bought for their kids?
How to Cheat, Lie, and Abuse your Privilege 101

#CollegeAdmissionsScam https://www.nbcnews.com/news/us-news/feds-uncover-massive-college-entrance-exam-cheating-plot-n982136Â â€_",3/12/2019
"Actor Dean Norris on College Admissions Scandal: â€˜Rich F*ckwads Cheated for Their Already Privileged Kidsâ€™

#collegeadmissionsscandal https://www.breitbart.com/entertainment/2019/03/12/actor-dean-norris-on-college-admissions-scandal-rich-fckwads-cheated-for-their-already-privileged-kids/Â â€_  #NahBabyNah #conservative #feedly",3/12/2019
"Yes. In case there was any doubt. The system is rigged in favor of the rich and powerful.  #CollegeScam #CollegeAdmissionsScandal 

https://www.cnbc.com/2019/03/12/a-slew-of-ceos-are-charged-in-alleged-college-entrance-cheating-scam.htmlÂ â€_",3/12/2019
"Non-disabled people abuse Air Carrier's Access Act to get their exotic animals on planes, disabled people punished with ableist  policies denying accommodations  #CollegeAdmissionsScandal #CivilRightsAreNotAVIPPass #CripTheVote",3/12/2019
"Non-disabled people abuse DISABILITY parking, disabled people punished  with restrictions on where and when folx can park.  #CollegeAdmissionsScandal #CivilRightsAreNotAVIPPass #CripTheVote",3/12/2019
"Non-disabled people abuse ACCESSIBLE waiting policy at amusement  parks, disabled people punished with new policy that doesn't meet our needs #CollegeAdmissionsScandal #CivilRightsAreNotAVIPPass #CripTheVote",3/12/2019
"This scandal has triggered Black people & other PoC who worked their asses off to get into, pay for, get through & graduated college. 

Whose parents worked hard to pay for school or the MOUNTAIN of loans a lot of us have. Worked several jobs. 
#collegeadmissionsscandal",3/12/2019
"â€œFor every student admitted through fraud, an honest, genuinely talented student was rejected.â€ù That's the real headline, not washed-up actresses. #collegescam https://www.reuters.com/article/us-usa-education-cheating/actresses-huffman-loughlin-among-50-charged-in-us-college-fraud-scheme-idUSKBN1QT1WJÂ â€_",3/12/2019
"Reasonable accommodations for standardized tests are already near impossible to get when you need them, this will only make it worse for disabled students. #collegeadmissionsscandal",3/12/2019
"The same uber-wealthy people indicted for the national college admissions scandal probably oppose affirmative action for minorities and poor people.  

#CollegeAdmissionsScandal",3/12/2019
"Rich kids getting their acceptance letter from Yale:
#collegeadmissionsscandal
pic.twitter.com/xPV6RTxuPB",3/12/2019
But this tweet from #LoriLoughlin last year.  #AdmissionsScam #collegeadmissionsscandal #USCpic.twitter.com/x2KOFFlgGp,3/12/2019
"After a wealthy family pays a $100,000 bribe to get their son in  @uofsandiego, students are reacting. Hear what how they feel about this  nationwide #collegeadmissionsscandal below. Are you angry by it? Let me know. Complete coverage tonight on @KUSINewspic.twitter.com/uA6RmUfaIj",3/12/2019
While it's not all that surprising that Lori Loughlin took her social media down...as the saying goes...there's always a tweet.  #collegeadmissionsscandal pic.twitter.com/qd5EnfpPGx,3/12/2019
"Wish I coulda participated in the #collegescam  got my Ivy League degree the hard way, but the pics are cute lol pic.twitter.com/snxryJHjl1",3/12/2019
"I guess I'm just honestly surprised that a scheme was even used/needed in this college admissions scandal involving Felicity Huffman and Lori Loughlin (and many more).  I just always assumed that this was the scenario:
#collegeadmissionsscandal pic.twitter.com/wn6ZvyCwBE",3/12/2019
"Well, now we've all had our suspicions confirmed about how Trump ever got into a university.

#collegeadmissionsscandal #collegescam",3/12/2019
"#collegeadmissionsscandal I guess Aunt Becky didnâ€™t pull herself up by her bootstraps like Black people are told to do. Having others take your kids SAT/ACT tests and bribe coaches to get them in USC,Yale etc.
https://youtu.be/ESS0Ra-hW60",3/12/2019
So #LoriLoughlin deleted her Twitter but I unearthed it even though I went to a state school #collegeadmissionsscandal pic.twitter.com/7hDvnIDx3k,3/12/2019
I havenâ€™t experience the excitement I felt today from the #collegeadmissionsscandal since the fall of 2017 with the  #HarveyWeinstein scandal! I love exposing #Hollywoodhypocrites #juicyscoop #juicyscoopjustice,3/12/2019
The cost of bribing your way into Yale: $1.2 million. Includes a fake profile as a soccer player. http://on.wsj.com/2UtinP2Â  #collegeadmissionsscandal,3/12/2019
Letâ€™s remember this the next time folks start chirping about how affirmative action gives students of color an unfair advantage in college admissions.  #CollegeAdmissionsScandal https://twitter.com/nowthisnews/status/1105544357661298694Â â€_,3/12/2019
Câ€™mon white peopleâ€_youâ€™re not privileged enough?! #OperationVarsityBlues #CollegeAdmissionsScandal https://twitter.com/FrankBruni/status/1105569518301179904Â â€_,3/12/2019
"I have sooo many questions about the #collegeadmissionsscandal like:

William H. Macy married who?

Aunt Becky did what?

Olivia Jade is who? (No, seriously, who is she?) pic.twitter.com/EA8RgNciR5",3/12/2019
"The thing I havenâ€™t heard about #collegeadmissionsscandal is that these kids were born with EVERY advantage and still couldnâ€™t excel, so whoever is still telling poor kids to â€œpull themselves up by the bootstrapsâ€ù can shut the whole hell up.
#inners",3/12/2019
#CollegeAdmissionsScandal. I would like to assure everyone that I was admitted into college solely on my merits.  #CatsOfTwitterpic.twitter.com/L1UXFJUoFq,3/12/2019
Rich people use their money to scam and get their dumb kids into a good college?!?!?! #collegeadmissionsscandal pic.twitter.com/sZAsnVeDgG,3/12/2019
Donald Trump Jr is really out here tweeting like this all doesn't apply to him #CollegeAdmissionsScandal pic.twitter.com/gEBzxiLn5B,3/12/2019
"When I went to college students feared getting caught cheating.   Today parents get caught.

â€œKids, today, canâ€™t do anything for themselves.â€ù GC 

##collegescam #collegeadmissionsscandal",3/12/2019
"In all seriousness I view #CollegeScam as a misuse of federal law enforcement resources but after reading @willchamberlain's take about how all of the people arrested are liberals....

Let's just say I'll save my energy to defend other people!",3/12/2019
@WritersofColor Anyone interested in writing a piece about this #collegeadmissionsscandal for @thecrisismag website? Hit me up at: acrisisstory@gmail.com #Education #College #MinorityStudents,3/12/2019
"Well, this tweet certainly did NOT age well. 

#CollegeAdmissionsScandal #LoriLoughlin #OliviaJade #VarsityBlues #SCAMMERShttps://twitter.com/oliviajadee/status/763447143621275653Â â€_",3/12/2019
"Frankly, Iâ€™m pissed off!

I worked 2 jobs and went to a #CommunityCollege so I could go to @UCLA and the @Kennedy_School.

How many kids who share my story were robbed of THEIR opportunity by parents who bribed their way through the system?

#CollegeAdmissionsScandal

#AuntBeckypic.twitter.com/utQxyOEJTD",3/12/2019
Felicity Huffman - another example of Hollywood hypocrisy   #collegescam pic.twitter.com/tPeoCZ1Hj0,3/12/2019
"They received ""extra time for the test ... by claiming a learning disability.""

You know who will be harmed by this for years to come? Students with learning disabilities who will be denied their right to accommodations. 

#CollegeAdmissionsScandal

https://www.cbsnews.com/news/college-admissions-cheating-scandal-prosecutors-detail-how-felicity-huffman-lori-loughlin-and-more-allegedly-rigged-college-entrance-2019-03-12Â â€_",3/12/2019
The Racist Beginnings of Standardized Testing http://www.nea.org/home/73288.htmÂ  #CollegeAdmissionsScandal #HigherEd,3/12/2019
Coming up shortly on @CNNTonight with @donlemon to talk this #collegeadmissionsscandal Tune in. pic.twitter.com/rokRJqwchC,3/12/2019
"As a USC alum who had a full ride thanks to my (not faked) SATs, I might defend a myth of meritocracy in light of #CollegeScam. But nah.

Why assume education must be defended?

Unpopular opinion: education is & always has been a tool for perpetuating the class system.
[THREAD] pic.twitter.com/cA9HM4fDRi",3/12/2019
Iâ€™m not the only one ashamed of Aunt Becky Iâ€™m guessing! #LoriLoughlin #BigHouse #FelicityHuffman #collegescam pic.twitter.com/zGGS1MCDqG,3/12/2019
"This #collegeadmissionsscandal is the pinacle of #HollywoodPrivilege and elitism... the idea that any parent would encourage their child to CHEAT... for what?! To get them into college?! PATHETIC. 

Any college that allowed that it overrated. 

This is a big wake up call!",3/12/2019
"Twice in one year I am helping/advocating for a student facing food insecurity and homelessness.  That really angers me today, I wonder why #collegeadmissionsscandal",3/12/2019
"This needs to be reported more 

Disabled students will be punished for this fraud.

Disabled students will need to fight even harder for accommodations.

Disabled students will be denied their civil rights.

#CollegeAdmissionsScandal https://twitter.com/sfpelosi/status/1105624853317484544Â â€_",3/12/2019
"Alexa, show me some kids whose Dad had to pay a college to admit them... 

#collegeadmissionsscandal #CollegeCheatingScandalpic.twitter.com/DtpIW45EXP",3/12/2019
Every student that got in because of this scam should be kicked out (if a current student) or should have their diploma rescinded (if they already graduated) #collegescam https://twitter.com/CNN/status/1105634600049668097Â â€_,3/12/2019
"My momma didnt get any loans for my education. I never asked her for a single penny. I had to figure that shit out on my own. While I was at UCLA, I actually housed momma for a year because she was homeless. I never thought any of that was a big deal #collegescam",3/12/2019
School accommodations are NOT a â€œfavorâ€ù to #disabled students nor do they give them an advantage. They close the gap btwn abled students & disabled students whoâ€™re forced to navigate an #education system set up to work against them. Theyâ€™re basic rights. #CollegeAdmissionsScandal,3/12/2019
"""For every student admitted through fraud, an honest, genuinely talented student was rejected."" https://cbsloc.al/2TvpcTRÂ  
#CollegeCheatingScandal
#CollegeAdmissionsScandal
#OperationVarsityBlues",3/12/2019
"Imagine having millions of dollars, national fame & white privilege, but you still arenâ€™t able to raise kids that can get into college without bribery and criminal action.

Parenting at its finest.

#collegeadmissionsscandal",3/12/2019
"To my fellow working class/first-gen students, plz remember this next time you start to feel imposter syndrome. Never doubt your abilities. Youâ€™ve  done far more with far less. You are smart. You are capable. You belong. #collegeadmissionsscandal pic.twitter.com/7kkPMxU4TE",3/12/2019
"â€œYou could be a POC, attend an Ivy League, get your seat at the table, and they will still question your existence.â€ù - @TiffanyDCross #cnn #collegeadmissionsscandal",3/12/2019
"And y'all know damn well that folks will not bat an eye at these white ass schools letting students bribe their ways in, but I bet your ass if these schools has been HBCU's, government funding would have been  yanked immediately.

#collegeadmissionsscandal",3/12/2019
"How many poor hardworking minority students didnâ€™t get into their dream school because the spot was purchased by rich celebrity parents?

Is that worth more than 47 months in prison?

I wonder if those libs who wanted life for Manafort would agree.

#collegeadmissionscandal",3/12/2019
I just knew there was a #floriduh connection to the #collegeadmissionsscandal https://abcnews.go.com/US/mark-riddell-man-allegedly-exams-cheating-students-smart/story?id=61641180Â â€_ #CollegeCheatingScandal #CollegeGate,3/12/2019
"#AdmissionsScam ... No fancy college here! From a humble background, so The Dude went to work right after high school graduation. Full disclosure: @ASU did offer me a free ride. Would have been quite an outfield: me, Oddibe McDowell and Barry Bonds.",3/12/2019
"Rich kids getting their acceptance letter from Harvard:
#collegeadmissionsscandal pic.twitter.com/Z7c1iKpcUY",3/12/2019
"Children learn more by actions and example than anything these people can ever say --no pleas will work 
These parents have damaged their children--& unknown children from whom they stole legitimate opportunities--beyond measure.
#collegeadmissionsscandal 
#Loughlin
#Huffmanpic.twitter.com/DtkMR9TrW9",3/12/2019
"BREAKING: Felicity Huffman & Lori Loughlin's kids matched in neurosurgery! 

#FOAMed #whatlikeitshard #Match2019 #collegeadmissionsscandal",3/12/2019
I had  a good time on @allinwithchris wih @AnandWrites to talk about the Great #CollegeScam  https://www.msnbc.com/all-in/watch/fifty-charged-in-massive-college-admissions-scheme-1456907331756Â â€_,3/12/2019
"#collegeadmissionsscandal 
Paying to have your kids indoctrinated with left-wing propaganda?",3/12/2019
How Iâ€™m going to sleep tonight knowing I earned my UCLA degree fair and square without having to bribe anyone #collegeadmissionsscandal pic.twitter.com/XVJcskMSPE,3/12/2019
Did some of the parents caught up in #admissionsscandal cheat to get their kids admitted to top universities because their kids are white & displaced by affirmative action & racial preference programs for non whites? #cheatingscandal #collegeadmissionsscandal #Felicity_Huffman,3/12/2019
"#AdmissionsScandal: ""Parents of means have always tried to use whatever was in their capacity to game that system,"" says Former Stanford University Dean @DeanJulie about the U.S. college admissions scandal

Read more @business: https://bloom.bg/2Hxm0zFÂ pic.twitter.com/fCtcaDqsXr",3/12/2019
"Shout out to alma mater @CalStateLA where I spent the best yrs of my life as undergrad & grad, endless hrs in the library, 3 jobs, incl my beloved Writing Ctr. Grants, scholarships, mom helped too. Not fancy & doing better than ok. Get to work if u want it so bad #CollegeScandal",3/12/2019
"Disgusting #collegeadmissionsscandal Loughlin and her husband ""agreed to pay bribes totaling $500,000 in exchange for their two daughters designated as recruits to the USC crew team -- despite the fact that they did not participate in crew. https://abc7chicago.com/amp/actresses-ceos-charged-in-alleged-college-admissions-scam/5186103/#click=https://t.co/CTSPBMW1I6Â â€_",3/12/2019
Of all the things awful things in the #collegeadmissionsscandal  by far the worst is the fraudulent use of the IEP process to obtain accommodations to facilitate cheating. Massive damage to kids trying to get accommodations for actual disabilities. horrible & amoral in every way.,3/12/2019
Bombshell!  #collegeadmissionscandal https://twitter.com/ExDemLatina/status/1105657037155790848Â â€_,3/12/2019
Iâ€™m wondering why the #CollegeAdmissionsScandal indictments are coming out of Boston when the accused are all in California. Might this investigation have accidentally come from the DOJ investigation into â€œdiscriminationâ€ù against AsianAms and whites? That would be rich.,3/12/2019
Of course this  #CollegeAdmissionsScandal pic.twitter.com/uB9bCMUz9E,3/12/2019
Me on SC KOR #35 about to get speared in the balls...half a million wasted #collegeadmissionsscandal pic.twitter.com/qQfVSFg2KZ,3/12/2019
"The whole #collegeadmissionsscandal seems dramatic. Parents want the best for their kids and these particular ones just happen to go the extra mile. Yes it was wrong, but so is 70 grand a semester.",3/12/2019
Guys I've got news. I got admission to a really prestigious college in the US. Ivy league and everything. I'm going to be on their Basketball team. #collegeadmissionsscandal,3/12/2019
"Think #FelicityHuffman n those other parents shld sit in jail till their kids score on the SAT what was claimed. Then, we film that. Boom, ur next reality show. All comes full circle. #CollegeScam",3/12/2019
.@KyleRichards can you please confirm that all your children got into college on their own?  #RHOBH #CollegeScandal,3/12/2019
Snow day tomorrow @ColoradoStateU so Iâ€™m reading this 269 legal filing https://www.documentcloud.org/documents/5766243-College-Admissions-Case-Complaint.htmlÂ â€_ in the #CollegeAdmissionsScandal now. Gonna post things that make me go hmmm or wtf in this thread... pic.twitter.com/fyB2NgEsgk,3/12/2019
Hereâ€™s my grandfatherâ€™s application to @UHouston. His father was a blacksmith and had little money. Carlos wasnâ€™t allowed into other colleges because he was Mexican American. He was also a WWII vet #collegeadmissionsscandal (1 of 4) pic.twitter.com/F7pbl6f3la,3/12/2019
"Look at this transcript about the testing scam. Look at how the parent & Singer joke about the kid being in the dark. You can send these people to jail, but how does the kid get their dignity back? Their sense of self? #admissionsscandal pic.twitter.com/wDWAzv9Rtl",3/12/2019
"As a student who has WORKED for her grades, poured ABSURD amounts of $$ into application fees/testing and WILL need financial aid in college, I am outraged about the state of our education system and you should be too #collegeadmissionscandal

Thank you for coming to my TED talk.",3/12/2019
All of your hot takes on the #CollegeAdmissionsScandal that erase the fraudulent access of disability rights are perpetuating the rampant ableism faced by 1/4 of Americans.,3/12/2019
Fuck these rich ass celebrities. Out here breaking laws and shit for even more millions when they already fucking make millions!! Us regular people out here fucking struggling for a little bit of money and jobs. #collegescam #CollegeCheatingScandal #FelicityHuffman #LoriLoughlin,3/12/2019
My folks used to be disappointed in me for not getting into an Ivy League school. But now Iâ€™m disappointed in them for not coming up with the bribe money! #collegeadmissionsscandal,3/12/2019
